Wavelength,Intensity
2513.629767720884,986
2517.1901805283323,1054
2520.7489300025009,1012
2524.3060170239751,1016
2527.8614424727893,985
2531.4152072284051,977
2534.9673121697451,1043
2538.5177581751595,1016
2542.0665461224544,1028
2545.6136768888682,1013
2549.1591513510939,1028
2552.7029703852659,981
2556.245134866962,1012
2559.7856456712088,983
2563.324503672482,965
2566.8617097446931,978
2570.3972647612154,1007
2573.9311695948581,1027
2577.4634251178832,997
2580.9940322020047,985
2584.5229917183788,879
2588.0503045376227,971
2591.5759715297863,983
2595.0999935643886,968
2598.6223715103824,982
2602.1431062361808,994
2605.6621986096507,993
2609.1796494981118,1000
2612.6954597683271,945
2616.2096302865211,953
2619.7221619183656,977
2623.2330555289936,991
2626.7423119829909,982
2630.2499321443956,971
2633.7559168766984,965
2637.2602670428532,986
2640.7629835052649,971
2644.2640671257959,960
2647.763518765767,997
2651.2613392859548,972
2654.7575295465977,1004
2658.2520904073863,980
2661.7450227274767,978
2665.2363273654773,945
2668.7260051794619,989
2672.2140570269676,953
2675.70048376498,958
2679.1852862499563,981
2682.6684653378124,983
2686.150021883921,992
2689.6299567431288,955
2693.1082707697333,949
2696.5849648175026,955
2700.0600397396665,989
2703.5334963889163,951
2707.0053356174085,961
2710.4755582767739,965
2713.9441652180922,949
2717.411157291921,985
2720.8765353482795,961
2724.3403002366595,949
2727.8024528060105,936
2731.2629939047565,976
2734.7219243807867,954
2738.1792450814592,970
2741.6349568536007,976
2745.0890605435106,969
2748.5415569969537,967
2751.9924470591632,938
2755.4417315748524,950
2758.8894113881925,931
2762.3354873428343,965
2765.7799602819014,975
2769.2228310479859,958
2772.6641004831545,950
2776.1037694289444,950
2779.5418387263726,945
2782.9783092159178,952
2786.413181737551,970
2789.8464571306995,935
2793.2781362342812,982
2796.7082198866738,976
2800.1367089257528,949
2803.56360418885,934
2806.9889065127809,934
2810.41261673384,947
2813.8347356878003,962
2817.255264209909,959
2820.6742031348949,960
2824.0915532969666,978
2827.5073155298123,969
2830.9214906665948,988
2834.3340795399617,960
2837.7450829820409,962
2841.1545018244378,958
2844.5623368982506,974
2847.9685890340425,958
2851.3732590618747,1014
2854.7763478112756,976
2858.1778561112733,944
2861.57778479037,964
2864.9761346765536,999
2868.3729065972911,948
2871.7681013795464,1004
2875.1617198497588,1010
2878.553762833857,982
2881.9442311572548,1009
2885.3331256448528,975
2888.7204471210371,1013
2892.1061964096825,1006
2895.4903743341529,998
2898.8729817173025,1015
2902.2540193814621,995
2905.6334881484636,1021
2909.0113888396263,1008
2912.3877222757565,977
2915.7624892771491,999
2919.1356906635938,984
2922.5073272543705,1029
2925.8773998682464,1010
2929.2459093234847,1010
2932.6128564378414,1022
2935.9782420285592,1024
2939.3420669123807,1029
2942.704331905541,1040
2946.0650378237624,1030
2949.4241854822722,1010
2952.7817756957775,1019
2956.1378092784962,1036
2959.4922870441314,1009
2962.845209805886,969
2966.1965783764608,951
2969.5463935680473,958
2972.8946561923367,961
2976.2413670605165,958
2979.5865269832848,918
2982.9301367708158,959
2986.2721972327945,930
2989.6127091784074,959
2992.9516734163353,908
2996.2890907547608,919
2999.6249620013677,935
3002.9592879633365,953
3006.2920694473523,934
3009.6233072595987,924
3012.9530022057661,915
3016.2811550910465,883
3019.6077667201243,893
3022.9328378972004,911
3026.2563694259661,887
3029.5783621096307,904
3032.8988167508978,911
3036.2177341519782,931
3039.5351151145878,920
3042.850960439946,893
3046.165270928781,903
3049.4780473813262,916
3052.7892905973222,909
3056.0990013760111,893
3059.4071805161529,926
3062.713828816004,922
3066.0189470733312,934
3069.3225360854194,909
3072.6245966490496,878
3075.9251295605227,885
3079.2241356156392,886
3082.521615609714,902
3085.81757033758,864
3089.1120005935682,916
3092.4049071715272,886
3095.6962908648184,880
3098.9861524663083,875
3102.2744927683889,890
3105.5613125629479,884
3108.8466126413987,898
3112.1303937946632,905
3115.4126568131815,894
3118.6934024869006,886
3121.9726316052875,865
3125.2503449573251,882
3128.5265433315053,902
3131.8012275158417,897
3135.074398297862,877
3138.346056464612,863
3141.616202802652,885
3144.88483809806,856
3148.1519631364336,873
3151.4175787028835,878
3154.6816855820525,910
3157.9442845580834,880
3161.2053764146476,894
3164.4649619349366,905
3167.7230419016596,902
3170.9796170970549,895
3174.2346883028622,837
3177.4882563003612,881
3180.7403218703439,862
3183.9908857931223,896
3187.2399488485426,870
3190.487511815958,872
3193.73357547426,881
3196.9781406018428,864
3200.2212079766468,876
3203.4627783761225,885
3206.7028525772494,875
3209.9414313565303,864
3213.1785154899972,872
3216.4141057532015,914
3219.6482029212275,902
3222.8808077686754,862
3226.1119210696834,861
3229.3415435979077,876
3232.5696761265408,873
3235.7963194282966,879
3239.0214742754179,876
3242.2451414396764,867
3245.4673216923748,868
3248.6880158043423,855
3251.9072245459356,861
3255.1249486870547,838
3258.3411889971103,875
3261.5559462450547,889
3264.7692211993708,878
3267.9810146280761,874
3271.1913272987113,859
3274.4001599783569,877
3277.6075134336206,860
3280.8133884306426,846
3284.0177857351046,870
3287.2207061122153,870
3290.42215032672,876
3293.6221191428904,879
3296.820613324544,855
3300.0176336350305,860
3303.2131808372305,871
3306.4072556935644,857
3309.599858965983,866
3312.7909914159864,864
3315.9806538045978,866
3319.1688468923894,898
3322.3555714394588,878
3325.5408282054468,844
3328.7246179495378,844
3331.9069414304468,845
3335.0877994064358,867
3338.2671926353014,886
3341.4451218743779,878
3344.6215878805397,861
3347.7965914102133,860
3350.9701332193508,852
3354.1422140634495,838
3357.3128346975554,840
3360.4819958762491,846
3363.6496983536581,868
3366.815942883446,881
3369.9807302188274,882
3373.1440611125563,837
3376.3059363169305,838
3379.4663565837855,847
3382.6253226645185,867
3385.7828353100485,872
3388.9388952708614,851
3392.0935032969737,895
3395.2466601379565,853
3398.398366542915,838
3401.5486232605181,844
3404.6974310389651,855
3407.8447906260189,844
3410.9907027689696,856
3414.1351682146742,882
3417.2781877095313,850
3420.4197619994829,881
3423.5598918300238,848
3426.6985779461957,865
3429.8358210926017,833
3432.9716220133778,843
3436.1059814522232,889
3439.2389001523788,848
3442.3703788566418,883
3445.5004183073597,830
3448.629019246433,850
3451.7561824153072,870
3454.8819085549931,869
3458.0061984060412,847
3461.1290527085657,832
