Wavelength,Intensity
3108.8466126413987,2316
3112.1303937946632,2311
3115.4126568131815,2310
3118.6934024869006,2358
3121.9726316052875,2329
3125.2503449573251,2260
3128.5265433315053,2336
3131.8012275158417,2311
3135.074398297862,2337
3138.346056464612,2273
3141.616202802652,2308
3144.88483809806,2259
3148.1519631364336,2331
3151.4175787028835,2320
3154.6816855820525,2321
3157.9442845580834,2333
3161.2053764146476,2235
3164.4649619349366,2298
3167.7230419016596,2326
3170.9796170970549,2304
3174.2346883028622,2274
3177.4882563003612,2301
3180.7403218703439,2260
3183.9908857931223,2363
3187.2399488485426,2285
3190.487511815958,2328
3193.73357547426,2316
3196.9781406018428,2356
3200.2212079766468,2291
3203.4627783761225,2295
3206.7028525772494,2242
3209.9414313565303,2278
3213.1785154899972,2286
3216.4141057532015,2301
3219.6482029212275,2302
3222.8808077686754,2332
3226.1119210696834,2260
3229.3415435979077,2365
3232.5696761265408,2277
3235.7963194282966,2246
3239.0214742754179,2250
3242.2451414396764,2323
3245.4673216923748,2259
3248.6880158043423,2198
3251.9072245459356,2219
3255.1249486870547,2204
3258.3411889971103,2242
3261.5559462450547,2233
3264.7692211993708,2258
3267.9810146280761,2221
3271.1913272987113,2252
3274.4001599783569,2230
3277.6075134336206,2303
3280.8133884306426,2210
3284.0177857351046,2276
3287.2207061122153,2273
3290.42215032672,2253
3293.6221191428904,2222
3296.820613324544,2218
3300.0176336350305,2261
3303.2131808372305,2238
3306.4072556935644,2209
3309.599858965983,2214
3312.7909914159864,2236
3315.9806538045978,2198
3319.1688468923894,2264
3322.3555714394588,2202
3325.5408282054468,2205
3328.7246179495378,2255
3331.9069414304468,2194
3335.0877994064358,2288
3338.2671926353014,2243
3341.4451218743779,2291
3344.6215878805397,2240
3347.7965914102133,2316
3350.9701332193508,2267
3354.1422140634495,2222
3357.3128346975554,2239
3360.4819958762491,2263
3363.6496983536581,2217
3366.815942883446,2262
3369.9807302188274,2251
3373.1440611125563,2234
3376.3059363169305,2248
3379.4663565837855,2275
3382.6253226645185,2208
3385.7828353100485,2234
3388.9388952708614,2177
