Wavelength,Intensity
2875.1617198497588,2482
2878.553762833857,2497
2881.9442311572548,2508
2885.3331256448528,2575
2888.7204471210371,2534
2892.1061964096825,2530
2895.4903743341529,2534
2898.8729817173025,2503
2902.2540193814621,2548
2905.6334881484636,2535
2909.0113888396263,2535
2912.3877222757565,2527
2915.7624892771491,2594
2919.1356906635938,2621
2922.5073272543705,2607
2925.8773998682464,2607
2929.2459093234847,2618
2932.6128564378414,2640
2935.9782420285592,2626
2939.3420669123807,2570
2942.704331905541,2586
2946.0650378237624,2589
2949.4241854822722,2514
2952.7817756957775,2523
2956.1378092784962,2514
2959.4922870441314,2442
2962.845209805886,2483
2966.1965783764608,2426
2969.5463935680473,2366
2972.8946561923367,2280
2976.2413670605165,2292
2979.5865269832848,2236
2982.9301367708158,2221
2986.2721972327945,2170
2989.6127091784074,2188
2992.9516734163353,2241
2996.2890907547608,2215
2999.6249620013677,2191
3002.9592879633365,2140
3006.2920694473523,2105
3009.6233072595987,2191
3012.9530022057661,2164
3016.2811550910465,2175
3019.6077667201243,2102
3022.9328378972004,2139
3026.2563694259661,2152
3029.5783621096307,2178
3032.8988167508978,2117
3036.2177341519782,2124
3039.5351151145878,2099
3042.850960439946,2198
3046.165270928781,2217
3049.4780473813262,2152
3052.7892905973222,2180
3056.0990013760111,2184
3059.4071805161529,2236
3062.713828816004,2237
3066.0189470733312,2153
3069.3225360854194,2163
3072.6245966490496,2187
3075.9251295605227,2146
3079.2241356156392,2048
3082.521615609714,2041
3085.81757033758,2066
3089.1120005935682,2124
3092.4049071715272,2117
3095.6962908648184,2084
3098.9861524663083,2048
3102.2744927683889,2035
3105.5613125629479,2023
3108.8466126413987,2001
3112.1303937946632,1994
3115.4126568131815,2061
3118.6934024869006,2032
3121.9726316052875,2028
3125.2503449573251,2020
3128.5265433315053,1991
3131.8012275158417,2023
3135.074398297862,2045
3138.346056464612,2029
3141.616202802652,2009
3144.88483809806,2029
3148.1519631364336,1985
3151.4175787028835,2011
3154.6816855820525,1967
3157.9442845580834,2019
3161.2053764146476,1989
3164.4649619349366,2014
3167.7230419016596,2040
3170.9796170970549,1985
3174.2346883028622,2004
3177.4882563003612,1942
3180.7403218703439,2025
3183.9908857931223,1985
3187.2399488485426,2030
3190.487511815958,2057
3193.73357547426,2030
3196.9781406018428,1971
3200.2212079766468,2013
3203.4627783761225,1938
3206.7028525772494,1988
3209.9414313565303,1961
3213.1785154899972,2004
3216.4141057532015,2019
3219.6482029212275,2010
3222.8808077686754,1992
3226.1119210696834,1958
3229.3415435979077,1950
3232.5696761265408,1931
3235.7963194282966,1996
3239.0214742754179,1962
3242.2451414396764,2036
3245.4673216923748,1907
3248.6880158043423,1935
3251.9072245459356,1948
3255.1249486870547,1978
3258.3411889971103,1957
3261.5559462450547,1931
3264.7692211993708,1961
3267.9810146280761,1948
3271.1913272987113,2005
3274.4001599783569,1948
3277.6075134336206,1968
3280.8133884306426,1951
3284.0177857351046,1935
3287.2207061122153,1934
3290.42215032672,1903
3293.6221191428904,1912
3296.820613324544,1923
3300.0176336350305,1981
3303.2131808372305,1978
3306.4072556935644,1979
3309.599858965983,1886
3312.7909914159864,1904
3315.9806538045978,1926
3319.1688468923894,1893
3322.3555714394588,1950
3325.5408282054468,1918
3328.7246179495378,1967
3331.9069414304468,1905
3335.0877994064358,1935
3338.2671926353014,1934
3341.4451218743779,1859
3344.6215878805397,1925
3347.7965914102133,1921
3350.9701332193508,1929
3354.1422140634495,1926
3357.3128346975554,1887
3360.4819958762491,1908
3363.6496983536581,1905
3366.815942883446,1895
3369.9807302188274,1925
3373.1440611125563,1866
3376.3059363169305,1891
3379.4663565837855,1853
3382.6253226645185,1890
3385.7828353100485,1887
3388.9388952708614,1897
3392.0935032969737,1893
3395.2466601379565,1935
